S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
2.845869E-07	127573
2.850375E-07	127873
2.847459E-07	128173
2.857499E-07	128474
2.858772E-07	128774
2.863381E-07	129074
2.848832E-07	129374
2.847802E-07	129674
2.843603E-07	129974
2.846905E-07	130274
2.847405E-07	130574
2.848759E-07	130874
2.853169E-07	131174
2.851185E-07	131474
2.849021E-07	131774
2.852278E-07	132074
2.849868E-07	132374
2.851026E-07	132674
2.850440E-07	132974
2.855464E-07	133274
2.854092E-07	133574
2.862971E-07	133874
2.853719E-07	134174
2.850823E-07	134474
2.845518E-07	134774
2.854104E-07	135074
3.273482E-07	135374
3.306184E-07	135675
3.304663E-07	135975
3.303134E-07	136275
3.301276E-07	136575
3.301427E-07	136875
3.303304E-07	137175
3.304595E-07	137475
3.303185E-07	137775
3.307027E-07	138075
3.302082E-07	138375
3.303484E-07	138675
3.308017E-07	138975
3.321219E-07	139275
3.317474E-07	139575
3.312658E-07	139875
3.309698E-07	140175
3.316767E-07	140475
3.309737E-07	140775
3.316220E-07	141075
3.304764E-07	141375
3.311133E-07	141675
3.321696E-07	141975
3.319760E-07	142275
3.307351E-07	142575
3.310757E-07	142875
3.317671E-07	143177
3.306673E-07	143477
3.304887E-07	143777
3.310827E-07	144077
3.308823E-07	144377
3.309038E-07	144677
3.307345E-07	144977
3.556937E-07	145277
3.715403E-07	145577
3.722581E-07	145877
3.715209E-07	146177
3.719369E-07	146477
3.721989E-07	146777
3.716152E-07	147077
3.716337E-07	147377
3.716246E-07	147677
3.726313E-07	147977
3.722893E-07	148277
3.727020E-07	148577
3.727534E-07	148877
3.724543E-07	149177
3.727474E-07	149477
3.728540E-07	149777
3.730395E-07	150077
3.726108E-07	150378
3.726733E-07	150678
3.726999E-07	150978
3.726093E-07	151278
3.722959E-07	151578
3.721501E-07	151878
3.736268E-07	152184
3.725822E-07	152484
3.723054E-07	152784
3.721925E-07	153084
3.722178E-07	153384
3.721925E-07	153684
3.722823E-07	153984
3.720097E-07	154284
3.719950E-07	154584
3.725267E-07	154884
3.846591E-07	155184
4.178875E-07	155484
4.177456E-07	155784
4.177424E-07	156084
4.182884E-07	156384
4.182409E-07	156684
4.185537E-07	156984
4.184130E-07	157284
4.188955E-07	157585
4.184963E-07	157885
4.182806E-07	158185
4.183600E-07	158485
4.183543E-07	158785
4.189235E-07	159085
4.186439E-07	159385
4.187745E-07	159685
4.191825E-07	159985
4.203897E-07	160285
4.198510E-07	160585
4.198717E-07	160885
4.192359E-07	161185
4.199646E-07	161485
4.189669E-07	161785
4.199424E-07	162085
4.193306E-07	162385
4.191740E-07	162685
4.189615E-07	162985
4.188681E-07	163285
4.187868E-07	163585
4.185638E-07	163885
4.190884E-07	164185
4.191643E-07	164485
4.190051E-07	164785
4.204257E-07	165086
4.585168E-07	165386
4.605776E-07	165686
4.606708E-07	165986
4.613461E-07	166286
4.613998E-07	166586
4.604619E-07	166886
4.610896E-07	167186
4.609451E-07	167486
4.609737E-07	167786
4.607384E-07	168086
4.617475E-07	168386
4.628371E-07	168686
4.618489E-07	168986
4.604718E-07	169286
4.620436E-07	169586
4.611877E-07	169886
4.607903E-07	170186
4.601332E-07	170486
4.605922E-07	170786
4.622618E-07	171086
4.621465E-07	171386
4.608101E-07	171686
4.614861E-07	171986
4.602053E-07	172288
4.603080E-07	172588
4.603624E-07	172888
4.612570E-07	173188
4.605528E-07	173488
4.608716E-07	173788
4.609003E-07	174088
4.618238E-07	174388
4.605580E-07	174688
4.622437E-07	174988
4.872699E-07	175288
5.030206E-07	175588
5.034854E-07	175888
5.023413E-07	176188
5.030124E-07	176488
5.021854E-07	176788
5.028263E-07	177088
