S121C	2025-05-23 11:31:16
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
2.257890E-08	82910
2.234617E-08	83210
2.241827E-08	83510
2.247093E-08	83810
2.253005E-08	84112
2.382091E-08	84412
2.699666E-08	84712
2.705955E-08	85012
2.706809E-08	85312
2.705887E-08	85612
2.716688E-08	85912
2.714089E-08	86212
2.720515E-08	86512
2.737329E-08	86812
2.730664E-08	87112
2.709578E-08	87412
2.732306E-08	87712
2.703358E-08	88012
2.711868E-08	88312
2.695121E-08	88612
2.735482E-08	88912
2.738251E-08	89212
2.686097E-08	89512
2.706091E-08	89812
2.694711E-08	90112
2.681142E-08	90412
2.689686E-08	90712
2.678751E-08	91012
2.704996E-08	91312
2.757187E-08	91613
2.736986E-08	91913
2.684628E-08	92213
2.694162E-08	92513
2.691396E-08	92813
2.691328E-08	93113
2.483497E-08	93419
2.740440E-08	93719
2.683878E-08	94019
2.717679E-08	94319
3.039629E-08	94619
3.072845E-08	94919
3.056716E-08	95219
3.063207E-08	95519
3.053332E-08	95819
3.094416E-08	96119
3.063108E-08	96419
3.050906E-08	96719
3.060031E-08	97019
3.074487E-08	97319
3.087442E-08	97619
3.047385E-08	97919
3.084195E-08	98219
3.075888E-08	98519
3.092636E-08	98819
3.095814E-08	99119
3.044549E-08	99420
3.061023E-08	99720
3.068233E-08	100020
3.070796E-08	100320
3.099949E-08	100620
3.078281E-08	100920
3.051625E-08	101220
3.087030E-08	101520
3.047692E-08	101820
3.067379E-08	102120
3.111980E-08	102420
3.091542E-08	102720
3.059007E-08	103020
3.075376E-08	103320
3.047217E-08	103620
3.045574E-08	103920
3.037064E-08	104220
3.262120E-08	104520
3.378356E-08	104820
3.377570E-08	105120
3.409971E-08	105420
3.427813E-08	105720
3.353714E-08	106020
3.409525E-08	106320
3.475319E-08	106621
3.388405E-08	106921
3.386630E-08	107221
3.407783E-08	107521
3.392164E-08	107821
3.419061E-08	108121
3.417662E-08	108421
3.397255E-08	108721
3.338267E-08	109021
3.370905E-08	109321
3.351870E-08	109621
3.425179E-08	109921
3.405291E-08	110221
3.420804E-08	110521
3.404639E-08	110821
3.446369E-08	111121
3.417797E-08	111421
3.425281E-08	111721
3.401463E-08	112021
3.454810E-08	112321
3.424153E-08	112621
3.429760E-08	112921
3.421897E-08	113221
3.438787E-08	113521
3.401392E-08	113821
3.464790E-08	114123
3.563495E-08	114423
3.801919E-08	114723
3.844841E-08	115023
3.841593E-08	115323
3.826111E-08	115623
3.856120E-08	115923
3.828816E-08	116223
3.846962E-08	116523
3.809058E-08	116823
3.810221E-08	117123
3.808540E-08	117423
3.838173E-08	117723
3.777513E-08	118023
3.851740E-08	118323
3.803147E-08	118623
3.813329E-08	118923
3.808200E-08	119223
3.842516E-08	119523
3.794665E-08	119823
3.844292E-08	120123
3.805571E-08	120423
3.830863E-08	120723
3.820504E-08	121023
3.862888E-08	121325
3.850070E-08	121625
3.803451E-08	121925
3.811557E-08	122225
3.853630E-08	122525
3.812098E-08	122825
4.104898E-08	123132
3.800545E-08	123432
3.833799E-08	123732
3.834244E-08	124032
3.852189E-08	124332
4.230155E-08	124632
4.203497E-08	124932
4.225545E-08	125232
4.255104E-08	125532
4.202779E-08	125832
4.200183E-08	126132
4.256745E-08	126432
4.204319E-08	126732
4.249158E-08	127032
4.285517E-08	127332
4.211598E-08	127632
