section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [g],acceleration y [g],acceleration z [g],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432663848983,11.230469,-2.01416,16.172409,-0.091797,-0.478516,0.820801,4.574038781169519,-28.793548469111816,-15.344789054024503,0.9578365087509155,-0.24105283617973328,0.07147476822137833,-0.13904616236686707
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432673479983,10.133743,-2.931595,15.256882,-0.099121,-0.472168,0.784668,4.644191734315822,-28.69577028132159,-15.183498998001461,0.9582016468048096,-0.24024909734725952,0.07162128388881683,-0.1378401815891266
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432683110983,7.997513,-3.358841,14.829636,-0.07666,-0.493652,0.760254,4.698373441497788,-28.62871466384798,-15.031607805606352,0.9584961533546448,-0.23971684277057648,0.07168769091367722,-0.13667945563793182
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432692741983,4.88472,-2.87056,14.097214,-0.080078,-0.503906,0.76123,4.745909865260158,-28.584569892700504,-14.885602128607793,0.9587364196777344,-0.239381343126297,0.07173552364110947,-0.13555467128753662
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432702372983,1.344681,-1.955032,12.815475,-0.083984,-0.52002,0.777832,4.794811622173384,-28.574768131521182,-14.747012056730565,0.958890438079834,-0.2393283098936081,0.0718454048037529,-0.13449649512767792
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432710332983,-2.012253,-0.490189,11.472702,-0.075195,-0.525391,0.786133,4.846523393286182,-28.596424460215704,-14.618675373700693,0.9589608311653137,-0.23953013122081757,0.0720314234495163,-0.13353227078914642
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432718292983,-5.186081,0.852585,9.824753,-0.078125,-0.542969,0.774902,4.908083907810178,-28.65286508145427,-14.500564387147744,0.9589360356330872,-0.24000665545463562,0.0723547413945198,-0.13267742097377777
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432726252983,-8.541107,1.77002,8.60405,-0.096191,-0.539551,0.797852,4.976421149538224,-28.738588970946243,-14.39457137604083,0.9588271379470825,-0.24071431159973145,0.0727873146533966,-0.13194140791893005
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432734212983,-11.108398,2.441406,6.895065,-0.096191,-0.557129,0.824707,5.046150237160157,-28.85482935674533,-14.300014945535272,0.9586359858512878,-0.24166974425315857,0.07328332960605621,-0.13130824267864227
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432744896983,-12.756348,1.89209,5.552292,-0.100098,-0.56543,0.836914,5.116360816465307,-28.989192840150334,-14.21905572670173,0.9583870768547058,-0.24276851117610931,0.07382740080356598,-0.13079312443733215
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432755580983,-13.669968,1.340866,4.270554,-0.109375,-0.570312,0.840332,5.182304249195126,-29.137000857436636,-14.145024276201543,0.9581010341644287,-0.24398083984851837,0.0743611603975296,-0.13032986223697662
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432766264983,-14.463425,0.795364,3.538132,-0.121094,-0.566895,0.866211,5.239922784024012,-29.287099578614473,-14.08140098536839,0.9578012824058533,-0.2452152818441391,0.07484769076108932,-0.12993764877319336
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432774259983,-13.916016,-0.305176,2.744675,-0.117188,-0.564453,0.873535,5.289723282832184,-29.44042977490755,-14.02384184285252,0.9574903845787048,-0.2464817762374878,0.07528310269117355,-0.1295810490846634
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432782254983,-12.939453,-1.403809,2.500534,-0.148438,-0.566895,0.890137,5.3333743721712965,-29.58390341481182,-13.970172556488306,0.957199215888977,-0.24767006933689117,0.07566475868225098,-0.1292436569929123
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432790249983,-11.108398,-3.234863,2.439499,-0.143555,-0.566895,0.905273,5.363943158087926,-29.710534250002098,-13.91893593103493,0.9569503664970398,-0.2487303465604782,0.0759255439043045,-0.12889714539051056
2a3719f5-68f4-46bc-abac-4326a38eb305,f78244d8-5fd0-4662-9c34-b0ceed68e663,1776958432798244983,-8.298874,-4.579544,3.232956,-0.149902,-0.551758,0.893555,5.381684234039426,-29.81744679221179,-13.8679769257007,0.956753134727478,-0.24963966012001038,0.07606066018342972,-0.12852321565151215
